Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
24-Mar-22,"1,963.60","1,964.00","1,961.60","1,961.60","1,961.60",8,After
25-Mar-22,"1,953.80","1,953.80","1,953.80","1,953.80","1,953.80",83,After
28-Mar-22,"1,932.60","1,939.60","1,932.60","1,939.60","1,939.60",7,After
29-Mar-22,"1,893.50","1,912.00","1,893.50","1,912.00","1,912.00","128,051",After
30-Mar-22,"1,918.40","1,937.00","1,914.50","1,933.50","1,933.50","17,765",After
31-Mar-22,"1,933.50","1,949.90","1,919.10","1,949.20","1,949.20","3,617",After
1-Apr-22,"1,935.00","1,938.00","1,917.00","1,919.10","1,919.10","1,016",After
4-Apr-22,"1,921.20","1,936.10","1,915.60","1,929.20","1,929.20",371,After
5-Apr-22,"1,927.10","1,943.50","1,918.40","1,922.90","1,922.90",412,After
6-Apr-22,"1,916.70","1,931.80","1,916.70","1,918.40","1,918.40",138,After
7-Apr-22,"1,919.50","1,934.80","1,919.50","1,933.80","1,933.80",311,After
8-Apr-22,"1,928.80","1,947.70","1,928.80","1,941.60","1,941.60",153,After
11-Apr-22,"1,946.60","1,968.40","1,941.80","1,944.30","1,944.30",163,After
12-Apr-22,"1,952.50","1,977.10","1,950.60","1,972.10","1,972.10",246,After
13-Apr-22,"1,969.50","1,981.00","1,969.50","1,981.00","1,981.00",204,After
14-Apr-22,"1,977.20","1,978.70","1,963.00","1,970.90","1,970.90",101,After
18-Apr-22,"1,973.40","1,997.10","1,972.80","1,982.90","1,982.90",196,After
19-Apr-22,"1,973.80","1,978.30","1,945.70","1,955.70","1,955.70",130,After
20-Apr-22,"1,945.50","1,953.60","1,945.50","1,952.30","1,952.30",621,After
21-Apr-22,"1,942.50","1,944.90","1,942.50","1,944.90","1,944.90",4,After
22-Apr-22,"1,949.60","1,950.40","1,930.20","1,931.00","1,931.00",178,After
25-Apr-22,"1,925.00","1,925.00","1,889.30","1,893.20","1,893.20",748,After
26-Apr-22,"1,900.50","1,909.10","1,894.00","1,901.40","1,901.40",302,After
27-Apr-22,"1,897.80","1,900.60","1,882.20","1,885.90","1,885.90","1,786",After
28-Apr-22,"1,883.80","1,893.00","1,872.90","1,888.70","1,888.70",513,After
29-Apr-22,"1,902.70","1,918.20","1,902.40","1,909.30","1,909.30",132,After
2-May-22,"1,896.70","1,896.80","1,853.00","1,861.80","1,861.80",385,After
3-May-22,"1,868.80","1,868.80","1,868.80","1,868.80","1,868.80",466,After
4-May-22,"1,867.00","1,867.00","1,867.00","1,867.00","1,867.00",1,After
5-May-22,"1,897.00","1,904.30","1,874.00","1,874.00","1,874.00",80,After
6-May-22,"1,874.70","1,890.30","1,871.50","1,881.20","1,881.20",214,After
9-May-22,"1,866.60","1,867.50","1,854.00","1,857.10","1,857.10",304,After
10-May-22,"1,839.90","1,839.90","1,839.90","1,839.90","1,839.90","1,540",After
11-May-22,"1,841.50","1,852.60","1,841.00","1,852.60","1,852.60",892,After
12-May-22,"1,849.80","1,851.90","1,822.20","1,823.80","1,823.80",153,After
13-May-22,"1,825.00","1,825.00","1,807.40","1,807.40","1,807.40",335,After
16-May-22,"1,790.50","1,813.50","1,787.00","1,813.50","1,813.50",34,After
17-May-22,"1,824.90","1,828.60","1,816.70","1,818.20","1,818.20",121,After
18-May-22,"1,815.00","1,819.70","1,805.00","1,815.90","1,815.90",311,After
19-May-22,"1,810.90","1,841.20","1,810.70","1,841.20","1,841.20",138,After
20-May-22,"1,839.10","1,841.80","1,836.30","1,841.80","1,841.80",110,After
23-May-22,"1,846.30","1,863.00","1,845.80","1,847.80","1,847.80",216,After
24-May-22,"1,852.50","1,867.00","1,852.50","1,865.10","1,865.10",33,After
25-May-22,"1,846.20","1,846.20","1,846.20","1,846.20","1,846.20",-,After
26-May-22,"1,840.40","1,847.40","1,840.40","1,847.40","1,847.40","123,355",After
27-May-22,"1,848.30","1,860.70","1,845.90","1,851.30","1,851.30","30,091",After
30-May-22,-,-,-,-,-,-,After
31-May-22,"1,850.30","1,862.10","1,832.80","1,842.70","1,842.70","4,073",After
1-Jun-22,"1,831.00","1,847.90","1,825.30","1,843.30","1,843.30","1,623",After
2-Jun-22,"1,845.40","1,868.70","1,842.10","1,866.50","1,866.50",551,After
